subject,time
4287383,time001
3383753,time027
3383753,time001
1032990,time025
1032990,time001
5166856,time024
5166856,time001
3724335,time027
3724335,time001
1462200,time023
1462200,time001
3900919,time023
3900919,time001
3690106,time023
3690106,time001
4808047,time025
4808047,time001
2544085,time022
2544085,time001
4605213,time019
4605213,time001
2096820,time023
2096820,time001
4960764,time015
4960764,time001
4910924,time019
4910924,time001
1252605,time027
1252605,time001
3322636,time029
3322636,time001
3810024,time025
3810024,time001
5707654,time020
5707654,time001
1094544,time020
1094544,time001
5356226,time022
5356226,time001
4519498,time020
4519498,time001
3711355,time021
3711355,time001
3685086,time021
3685086,time001
3543800,time020
3543800,time001
5853740,time022
5853740,time001
5366689,time020
5366689,time001
3716890,time022
3716890,time001
5399351,time026
5399351,time001
2130764,time022
2130764,time001
2625604,time017
2625604,time001
5259397,time021
5259397,time001
2417383,time021
2417383,time001
1281961,time021
1281961,time001
3976814,time023
3976814,time001
2825364,time025
2825364,time001
1047124,time021
1047124,time001
3397765,time023
3397765,time001
4738264,time018
4738264,time001
5887875,time022
5887875,time001
1903247,time025
1903247,time001
4830779,time022
4830779,time001
2430717,time023
2430717,time001
5264441,time022
5264441,time001
4832486,time020
4832486,time001
4286477,time021
4286477,time001
5640115,time025
5640115,time001
5229067,time001
5229067,time028
3396772,time023
3396772,time001
5476772,time024
5476772,time001
5125643,time021
5125643,time001
1363315,time022
1363315,time001
2463794,time024
2463794,time001
4308438,time024
4308438,time001
2115507,time023
2115507,time001
2720261,time018
2720261,time001
2919641,time025
2919641,time001
4296738,time026
4296738,time001
4665137,time001
4665137,time016
2201471,time024
2201471,time001
4584440,time023
4584440,time001
4935176,time019
4935176,time001
2338471,time023
2338471,time001
4601981,time027
4601981,time001
2238568,time022
2238568,time001
3115138,time018
3115138,time001
1964905,time026
1964905,time001
1298646,time024
1298646,time001
3766661,time019
3766661,time001
6011610,time020
6011610,time001
3467685,time025
3467685,time001
2900879,time024
2900879,time001
1326947,time022
1326947,time001
1983824,time025
1983824,time001
5460852,time018
5460852,time001
4983923,time024
4983923,time001
5158810,time020
5158810,time001
4813984,time026
4813984,time001
5600447,time025
5600447,time001
5466369,time023
5466369,time001
5973197,time022
5973197,time001
1151529,time021
1151529,time001
4506955,time018
4506955,time001
2164956,time022
2164956,time001
3661882,time024
3661882,time001
5230104,time024
5230104,time001
4459012,time019
4459012,time001
4698715,time001
2782400,time025
2782400,time001
2666281,time024
2666281,time001
1320739,time001
1320739,time028
5105080,time021
5105080,time001
2926857,time026
2926857,time001
4725784,time022
4725784,time001
1710098,time024
1710098,time001
2394860,time020
2394860,time001
5819383,time019
5819383,time001
3383960,time026
3383960,time001
3139952,time001
5131611,time001
5531333,time029
5531333,time001
5823725,time020
5823725,time001
3996103,time021
3996103,time001
2282512,time024
2282512,time001
5025011,time023
5025011,time001
4097603,time025
4097603,time001
1465541,time021
1465541,time001
1320960,time027
1320960,time001
4152376,time023
4152376,time001
4656440,time020
4656440,time001
2828858,time023
2828858,time001
2646964,time029
2646964,time001
4260440,time023
4260440,time001
5973794,time023
5973794,time001
1552935,time019
1552935,time001
4773308,time021
4773308,time001
5376507,time026
5376507,time001
5489070,time024
5489070,time001
2379338,time023
2379338,time001
5590725,time023
5590725,time001
3595800,time024
3595800,time001
3472765,time020
3472765,time001
1852662,time022
1852662,time001
4240364,time022
4240364,time001
4046007,time026
4046007,time001
3131417,time020
3131417,time001
4583378,time024
4583378,time001
5038527,time021
5038527,time001
2973048,time024
2973048,time001
4218489,time023
4218489,time001
5347694,time026
5347694,time001
1522427,time018
1522427,time001
2074309,time001
2074309,time016
1273463,time021
1273463,time001
5459009,time021
5459009,time001
1145039,time021
1145039,time001
3004293,time024
3004293,time001
5785807,time017
5785807,time001
2879602,time017
2879602,time001
3962672,time020
3962672,time001
2760978,time020
2760978,time001
5293700,time019
5293700,time001
4617777,time023
4617777,time001
1800320,time025
1800320,time001
4781940,time014
4781940,time001
2527563,time026
2527563,time001
1586492,time021
1586492,time001
1113182,time018
1113182,time001
2393088,time023
2393088,time001
5637113,time025
5637113,time001
5938404,time022
5938404,time001
5577102,time020
5577102,time001
5581916,time024
5581916,time001
2102401,time019
2102401,time001
1574566,time027
1574566,time001
5279168,time032
5279168,time001
1896601,time023
1896601,time001
4067134,time001
4067134,time028
3371250,time022
3371250,time001
1687691,time022
1687691,time001
2561844,time015
2561844,time001
5770773,time020
5770773,time001
5158520,time001
2230109,time022
2230109,time001
4678148,time024
4678148,time001
2130685,time024
2130685,time001
2215926,time023
2215926,time001
4846976,time001
1562095,time018
1562095,time001
4881777,time017
4881777,time001
4219619,time023
4219619,time001
3000376,time024
3000376,time001
4330296,time018
4330296,time001
4044159,time026
4044159,time001
4641490,time020
4641490,time001
3189802,time017
3189802,time001
5540142,time021
5540142,time001
1018269,time020
1018269,time001
5092797,time001
2358065,time023
2358065,time001
2330548,time020
2330548,time001
5349363,time022
5349363,time001
2751438,time020
2751438,time001
4876198,time027
4876198,time001
5064555,time014
5064555,time001
1330862,time021
1330862,time001
5745475,time021
5745475,time001
4981074,time023
4981074,time001
1877391,time019
1877391,time001
6011573,time023
6011573,time001
2016440,time018
2016440,time001
3479406,time024
3479406,time001
5617441,time024
5617441,time001
3848399,time021
3848399,time001
3852374,time027
3852374,time001
3189383,time024
3189383,time001
4170193,time023
4170193,time001
3141813,time019
3141813,time001
4447094,time018
4447094,time001
5991955,time020
5991955,time001
3454789,time020
3454789,time001
1569904,time025
1569904,time001
2659641,time022
2659641,time001
1283432,time018
1283432,time001
1097728,time021
1097728,time001
2393029,time023
2393029,time001
4912852,time019
4912852,time001
3014274,time022
3014274,time001
5024333,time024
5024333,time001
1127376,time020
1127376,time001
1120784,time026
1120784,time001
5441722,time023
5441722,time001
2957657,time021
2957657,time001
5282555,time022
5282555,time001
2733112,time022
2733112,time001
2278308,time027
2278308,time001
4859918,time021
4859918,time001
2739520,time024
2739520,time001
3276106,time024
3276106,time001
4200964,time026
4200964,time001
3437867,time025
3437867,time001
3595586,time022
3595586,time001
3429516,time027
3429516,time001
3922136,time021
3922136,time001
4118223,time022
4118223,time001
4355298,time025
4355298,time001
5344386,time023
5344386,time001
1892245,time027
1892245,time001
3853789,time032
3853789,time001
2142199,time022
2142199,time001
5690294,time026
5690294,time001
4629182,time022
4629182,time001
4628059,time024
4628059,time001
3625002,time023
3625002,time001
2191422,time027
2191422,time001
3390317,time021
3390317,time001
4544657,time024
4544657,time001
2927515,time027
2927515,time001
2208270,time022
2208270,time001
3304363,time023
3304363,time001
5142860,time021
5142860,time001
4188549,time023
4188549,time001
2772442,time022
2772442,time001
4315640,time021
4315640,time001
3443387,time020
3443387,time001
3749122,time026
3749122,time001
3672071,time023
3672071,time001
2869433,time025
2869433,time001
4920626,time024
4920626,time001
2451363,time023
2451363,time001
1672016,time025
1672016,time001
1416828,time024
1416828,time001
3397716,time021
3397716,time001
4959456,time021
4959456,time001
5439602,time025
5439602,time001
5868327,time021
5868327,time001
5647577,time024
5647577,time001
5775306,time024
5775306,time001
2220218,time020
2220218,time001
3306413,time018
3306413,time001
2586986,time024
2586986,time001
3449961,time030
3449961,time001
1368344,time025
1368344,time001
5494498,time021
5494498,time001
3339925,time027
3339925,time001
5042230,time020
5042230,time001
3159502,time022
3159502,time001
3133434,time018
3133434,time001
4550272,time021
4550272,time001
2872891,time023
2872891,time001
3239536,time001
2736174,time021
2736174,time001
5831275,time026
5831275,time001
5125288,time024
5125288,time001
4481947,time021
4481947,time001
4406275,time022
4406275,time001
5542995,time022
5542995,time001
2741714,time026
2741714,time001
3009326,time023
3009326,time001
1117337,time023
1117337,time001
3527043,time023
3527043,time001
1746965,time029
1746965,time001
3277391,time023
3277391,time001
5764866,time030
5764866,time001
1788525,time020
1788525,time001
1332453,time022
1332453,time001
4849707,time021
4849707,time001
5385593,time020
5385593,time001
5760396,time023
5760396,time001
4188087,time026
4188087,time001
5496471,time027
5496471,time001
5319666,time025
5319666,time001
1113540,time020
1113540,time001
5226546,time025
5226546,time001
1964063,time020
1964063,time001
3802555,time022
3802555,time001
4076169,time001
4076169,time016
3427774,time021
3427774,time001
3935358,time020
3935358,time001
2180621,time017
2180621,time001
1460671,time022
1460671,time001
4334302,time024
4334302,time001
2170039,time022
2170039,time001
3442341,time018
3442341,time001
3383589,time001
3383589,time028
1139301,time021
1139301,time001
1162764,time022
1162764,time001
4463474,time023
4463474,time001
4996561,time025
4996561,time001
4312615,time027
4312615,time001
2293956,time020
2293956,time001
4539475,time022
4539475,time001
4593901,time001
4593901,time016
3850290,time019
3850290,time001
1637274,time024
1637274,time001
2417831,time021
2417831,time001
3196557,time017
3196557,time001
2870888,time022
2870888,time001
5029285,time025
5029285,time001
4444337,time024
4444337,time001
4424944,time025
4424944,time001
4491565,time019
4491565,time001
1238505,time024
1238505,time001
3242113,time018
3242113,time001
4347275,time022
4347275,time001
3632489,time020
3632489,time001
4116374,time022
4116374,time001
4118259,time022
4118259,time001
1525791,time027
1525791,time001
3215491,time021
3215491,time001
4196703,time022
4196703,time001
2728739,time001
2010328,time020
2010328,time001
2270352,time025
2270352,time001
5566852,time020
5566852,time001
2175725,time020
2175725,time001
3098085,time022
3098085,time001
5537601,time024
5537601,time001
4665198,time001
4444102,time022
4444102,time001
1228235,time019
1228235,time001
4252615,time022
4252615,time001
5490975,time021
5490975,time001
3265311,time023
3265311,time001
3857269,time021
3857269,time001
3077660,time021
3077660,time001
2437504,time026
2437504,time001
2079933,time021
2079933,time001
2253893,time021
2253893,time001
3798519,time026
3798519,time001
1910558,time023
1910558,time001
1710903,time024
1710903,time001
2462845,time021
2462845,time001
5446925,time022
5446925,time001
2369931,time021
2369931,time001
2665162,time021
2665162,time001
3476892,time019
3476892,time001
4023420,time022
4023420,time001
1253429,time019
1253429,time001
5063638,time020
5063638,time001
2201164,time022
2201164,time001
5813599,time001
5813599,time028
3192072,time021
3192072,time001
3883936,time017
3883936,time001
2525036,time030
2525036,time001
3904024,time023
3904024,time001
5174750,time023
5174750,time001
5248173,time025
5248173,time001
5069044,time025
5069044,time001
2857217,time029
2857217,time001
2839747,time022
2839747,time001
4248360,time024
4248360,time001
5949661,time026
5949661,time001
3787274,time021
3787274,time001
2734160,time021
2734160,time001
4623518,time024
4623518,time001
2512372,time001
5418525,time022
5418525,time001
4357596,time022
4357596,time001
2493787,time020
2493787,time001
4690141,time001
4690141,time016
5367666,time022
5367666,time001
5122729,time022
5122729,time001
5035582,time022
5035582,time001
3970194,time025
3970194,time001
3708465,time029
3708465,time001
3593094,time020
3593094,time001
5690172,time026
5690172,time001
2842605,time017
2842605,time001
5670454,time022
5670454,time001
5507206,time026
5507206,time001
3684795,time001
5682433,time022
5682433,time001
1385061,time019
1385061,time001
5670837,time021
5670837,time001
5079301,time023
5079301,time001
2435218,time023
2435218,time001
2506664,time024
2506664,time001
1317225,time018
1317225,time001
3896418,time021
3896418,time001
1493832,time020
1493832,time001
3293156,time022
3293156,time001
4268342,time024
4268342,time001
3444754,time017
3444754,time001
5252781,time023
5252781,time001
2936751,time022
2936751,time001
1074487,time022
1074487,time001
1701253,time025
1701253,time001
2261159,time021
2261159,time001
2314563,time020
2314563,time001
5690716,time021
5690716,time001
4417008,time022
4417008,time001
1927488,time021
1927488,time001
5936577,time026
5936577,time001
1125159,time023
1125159,time001
3472156,time022
3472156,time001
2381692,time023
2381692,time001
5856776,time022
5856776,time001
3732850,time017
3732850,time001
4875173,time021
4875173,time001
4437430,time025
4437430,time001
2264578,time020
2264578,time001
1330990,time022
1330990,time001
1961548,time021
1961548,time001
1159293,time022
1159293,time001
3928077,time024
3928077,time001
5483792,time022
5483792,time001
5403260,time023
5403260,time001
3880160,time021
3880160,time001
4618726,time023
4618726,time001
5333889,time020
5333889,time001
2604937,time021
2604937,time001
1357930,time019
1357930,time001
1520463,time020
1520463,time001
2698712,time025
2698712,time001
3134530,time021
3134530,time001
5089650,time001
5089650,time028
3918115,time017
3918115,time001
3740850,time021
3740850,time001
3294726,time027
3294726,time001
2551619,time021
2551619,time001
4996094,time021
4996094,time001
3574192,time023
3574192,time001
4634942,time023
4634942,time001
3853462,time024
3853462,time001
2545716,time027
2545716,time001
4773596,time023
4773596,time001
4315841,time024
4315841,time001
5642702,time026
5642702,time001
5129611,time021
5129611,time001
1976643,time022
1976643,time001
4894091,time022
4894091,time001
4966330,time021
4966330,time001
1292758,time022
1292758,time001
3911935,time026
3911935,time001
1614130,time001
1614130,time016
4911400,time021
4911400,time001
5622700,time030
5622700,time001
5014886,time024
5014886,time001
2465362,time024
2465362,time001
4837517,time022
4837517,time001
1213949,time022
1213949,time001
4593948,time022
4593948,time001
1594159,time030
1594159,time001
5428949,time001
4588596,time026
4588596,time001
5371078,time029
5371078,time001
1471889,time019
1471889,time001
2661614,time021
2661614,time001
1997245,time025
1997245,time001
4895217,time020
4895217,time001
5677178,time020
5677178,time001
4030267,time023
4030267,time001
2103755,time024
2103755,time001
5985930,time021
5985930,time001
4365615,time017
4365615,time001
4920724,time022
4920724,time001
4007999,time026
4007999,time001
5223034,time023
5223034,time001
4518387,time025
4518387,time001
5016682,time020
5016682,time001
3997973,time023
3997973,time001
5121681,time025
5121681,time001
5440287,time024
5440287,time001
2449322,time023
2449322,time001
4528824,time022
4528824,time001
4387668,time023
4387668,time001
5138894,time025
5138894,time001
3556978,time020
3556978,time001
4997965,time027
4997965,time001
5913585,time022
5913585,time001
2599257,time024
2599257,time001
1955242,time022
1955242,time001
1196700,time001
2948106,time024
2948106,time001
4098309,time020
4098309,time001
4387107,time021
4387107,time001
3262955,time021
3262955,time001
1359982,time024
1359982,time001
5611930,time021
5611930,time001
3966149,time019
3966149,time001
1916473,time027
1916473,time001
1246567,time018
1246567,time001
5411568,time021
5411568,time001
2082071,time029
2082071,time001
5052360,time021
5052360,time001
2532203,time020
2532203,time001
1477116,time018
1477116,time001
5013810,time021
5013810,time001
4121313,time001
5495689,time026
5495689,time001
1800518,time022
1800518,time001
1040694,time020
1040694,time001
1825437,time021
1825437,time001
4897886,time025
4897886,time001
4991026,time024
4991026,time001
5882360,time025
5882360,time001
4684731,time017
4684731,time001
5670163,time023
5670163,time001
3578131,time027
3578131,time001
4000991,time021
4000991,time001
4443307,time024
4443307,time001
2793242,time027
2793242,time001
4896986,time019
4896986,time001
3216839,time027
3216839,time001
5916445,time025
5916445,time001
5255281,time023
5255281,time001
5730528,time018
5730528,time001
1851619,time024
1851619,time001
1237154,time022
1237154,time001
5134631,time030
5134631,time001
5901028,time022
5901028,time001
5163160,time024
5163160,time001
3831942,time001
5205571,time024
5205571,time001
3326168,time019
3326168,time001
4658318,time021
4658318,time001
3112016,time025
3112016,time001
3812047,time024
3812047,time001
1663768,time024
1663768,time001
1379637,time024
1379637,time001
2179146,time021
2179146,time001
5774681,time020
5774681,time001
5808232,time022
5808232,time001
4769664,time025
4769664,time001
5923216,time018
5923216,time001
1676303,time027
1676303,time001
4451043,time027
4451043,time001
5500247,time001
5517621,time025
5517621,time001
3003094,time022
3003094,time001
5660568,time019
5660568,time001
1648964,time022
1648964,time001
3632839,time022
3632839,time001
3861632,time022
3861632,time001
1686612,time023
1686612,time001
1770625,time022
1770625,time001
5974881,time001
2540797,time023
2540797,time001
5516985,time023
5516985,time001
4200863,time021
4200863,time001
2975480,time001
1915512,time022
1915512,time001
3305460,time001
3305460,time035
2048962,time022
2048962,time001
1860760,time020
1860760,time001
2571580,time025
2571580,time001
5975531,time001
2039281,time026
2039281,time001
1161408,time021
1161408,time001
2806821,time023
2806821,time001
3585549,time001
3816548,time018
3816548,time001
4512435,time029
4512435,time001
2264997,time025
2264997,time001
1666611,time022
1666611,time001
2655339,time023
2655339,time001
4635426,time026
4635426,time001
5777682,time020
5777682,time001
1162107,time023
1162107,time001
2667668,time001
1278394,time024
1278394,time001
4939365,time024
4939365,time001
5950881,time014
5950881,time001
2598386,time023
2598386,time001
2259689,time025
2259689,time001
3249003,time023
3249003,time001
1959963,time021
1959963,time001
5605935,time024
5605935,time001
1289560,time020
1289560,time001
2278550,time019
2278550,time001
5396643,time022
5396643,time001
3152961,time020
3152961,time001
2248077,time024
2248077,time001
2118020,time026
2118020,time001
3678785,time001
1931861,time022
1931861,time001
2175644,time024
2175644,time001
4315944,time026
4315944,time001
5033580,time026
5033580,time001
5786592,time018
5786592,time001
4318231,time022
4318231,time001
3574327,time025
3574327,time001
1385613,time027
1385613,time001
5609638,time001
2571730,time023
2571730,time001
2345101,time022
2345101,time001
4994346,time001
1655789,time019
1655789,time001
4527156,time023
4527156,time001
4868426,time022
4868426,time001
4470072,time020
4470072,time001
1636926,time001
1636926,time028
5186271,time021
5186271,time001
4188019,time021
4188019,time001
1660469,time020
1660469,time001
2250645,time022
2250645,time001
3344716,time024
3344716,time001
4278977,time023
4278977,time001
5552619,time021
5552619,time001
4086481,time001
5656989,time023
5656989,time001
1256917,time023
1256917,time001
5504701,time025
5504701,time001
2778088,time024
2778088,time001
1116814,time010
1116814,time001
4033010,time001
4203667,time001
4203667,time028
2263357,time025
2263357,time001
4952678,time025
4952678,time001
2600355,time001
5675331,time001
2037854,time021
2037854,time001
2209781,time020
2209781,time001
5830315,time022
5830315,time001
2141874,time018
2141874,time001
3433964,time027
3433964,time001
4889662,time021
4889662,time001
5658574,time022
5658574,time001
4885632,time001
5681041,time024
5681041,time001
3776922,time001
4782317,time017
4782317,time001
3296447,time022
3296447,time001
1093385,time020
1093385,time001
4976103,time001
3147531,time026
3147531,time001
5021216,time021
5021216,time001
4289029,time024
4289029,time001
5956621,time024
5956621,time001
5682236,time024
5682236,time001
5996949,time021
5996949,time001
4702889,time018
4702889,time001
3323117,time023
3323117,time001
5147383,time022
5147383,time001
4921217,time026
4921217,time001
1291049,time020
1291049,time001
5484370,time022
5484370,time001
3314387,time001
1908060,time023
1908060,time001
4650733,time022
4650733,time001
4335281,time022
4335281,time001
5206965,time021
5206965,time001
6004708,time019
6004708,time001
4135130,time024
4135130,time001
5786316,time018
5786316,time001
3854837,time022
3854837,time001
3098975,time001
2890715,time021
2890715,time001
5833780,time024
5833780,time001
3489893,time021
3489893,time001
2284869,time025
2284869,time001
5262412,time001
3877376,time023
3877376,time001
2553302,time021
2553302,time001
4081707,time001
1434284,time022
1434284,time001
3363772,time017
3363772,time001
3868946,time017
3868946,time001
5071785,time026
5071785,time001
3462937,time025
3462937,time001
4168558,time018
4168558,time001
1703375,time023
1703375,time001
4108016,time024
4108016,time001
3740831,time022
3740831,time001
5429474,time021
5429474,time001
4290098,time026
4290098,time001
5175910,time020
5175910,time001
4095218,time024
4095218,time001
1772158,time017
1772158,time001
2092859,time021
2092859,time001
1686020,time025
1686020,time001
2283740,time023
2283740,time001
1258859,time024
1258859,time001
4236838,time015
4236838,time001
3280295,time021
3280295,time001
1096695,time020
1096695,time001
2029881,time024
2029881,time001
5680910,time021
5680910,time001
2538312,time023
2538312,time001
3202257,time026
3202257,time001
3954080,time026
3954080,time001
3229975,time024
3229975,time001
1754875,time027
1754875,time001
1818572,time022
1818572,time001
4497129,time020
4497129,time001
3914763,time025
3914763,time001
2892995,time021
2892995,time001
5645849,time019
5645849,time001
5986083,time023
5986083,time001
1283851,time021
1283851,time001
1559504,time024
1559504,time001
5961182,time025
5961182,time001
3479908,time001
1341744,time024
1341744,time001
5115318,time024
5115318,time001
2051578,time023
2051578,time001
5662135,time019
5662135,time001
4896707,time023
4896707,time001
subject,time
1887989,time022
1887989,time001
1237621,time025
1237621,time001
1354578,time022
1354578,time001
5131579,time021
5131579,time001
2203869,time022
2203869,time001
1881548,time045
1881548,time001
2101203,time020
2101203,time001
4674705,time022
4674705,time001
4487072,time031
4487072,time001
2347819,time023
2347819,time001
5282262,time023
5282262,time001
5283304,time018
5283304,time001
2350162,time022
2350162,time001
3205197,time019
3205197,time001
1732187,time001
1732187,time016
2427902,time024
2427902,time001
2749084,time027
2749084,time001
2051122,time022
2051122,time001
4633267,time024
4633267,time001
3256771,time020
3256771,time001
2162831,time026
2162831,time001
2017750,time022
2017750,time001
1039245,time022
1039245,time001
4577911,time021
4577911,time001
2211327,time019
2211327,time001
1431717,time020
1431717,time001
3384648,time020
3384648,time001
1601101,time019
1601101,time001
5640533,time015
5640533,time001
3914595,time001
3914595,time028
2310316,time018
2310316,time001
3807883,time025
3807883,time001
2510192,time021
2510192,time001
2038214,time014
2038214,time001
3087494,time020
3087494,time001
1413101,time001
3829119,time021
3829119,time001
2102145,time026
2102145,time001
4444557,time018
4444557,time001
5868340,time023
5868340,time001
4957128,time020
4957128,time001
2312319,time022
2312319,time001
3032372,time021
3032372,time001
5330904,time022
5330904,time001
5946355,time022
5946355,time001
4744515,time027
4744515,time001
2081171,time027
2081171,time001
5899562,time026
5899562,time001
2438363,time018
2438363,time001
2647018,time020
2647018,time001
5882956,time023
5882956,time001
5165701,time020
5165701,time001
1080880,time022
1080880,time001
1542012,time025
1542012,time001
5425809,time020
5425809,time001
3909015,time023
3909015,time001
2820952,time022
2820952,time001
4852907,time001
2410643,time023
2410643,time001
5157181,time019
5157181,time001
3690678,time019
3690678,time001
3475119,time018
3475119,time001
5728799,time024
5728799,time001
4247083,time021
4247083,time001
5427262,time025
5427262,time001
4762789,time025
4762789,time001
3336803,time024
3336803,time001
3627498,time024
3627498,time001
2450490,time020
2450490,time001
2005318,time023
2005318,time001
2460958,time030
2460958,time001
4728841,time026
4728841,time001
1815653,time022
1815653,time001
4405537,time021
4405537,time001
4040849,time024
4040849,time001
2867044,time027
2867044,time001
3564101,time025
3564101,time001
2970429,time021
2970429,time001
1862300,time022
1862300,time001
2315589,time020
2315589,time001
5365498,time022
5365498,time001
3963847,time023
3963847,time001
5574241,time020
5574241,time001
1770312,time017
1770312,time001
4270958,time022
4270958,time001
3631048,time021
3631048,time001
2375710,time001
2375710,time028
5772102,time019
5772102,time001
1890279,time020
1890279,time001
4074796,time001
4074796,time016
5647242,time023
5647242,time001
5960076,time026
5960076,time001
6015764,time019
6015764,time001
3586083,time025
3586083,time001
3980225,time021
3980225,time001
3689971,time024
3689971,time001
4470693,time020
4470693,time001
4102762,time018
4102762,time001
6017466,time020
6017466,time001
1585211,time024
1585211,time001
5793532,time029
5793532,time001
3205925,time019
3205925,time001
3955280,time024
3955280,time001
4266792,time017
4266792,time001
1341996,time022
1341996,time001
1533397,time027
1533397,time001
2587823,time024
2587823,time001
4029793,time021
4029793,time001
1941673,time025
1941673,time001
4737280,time023
4737280,time001
1231134,time017
1231134,time001
4085259,time022
4085259,time001
3462170,time025
3462170,time001
3327146,time023
3327146,time001
3516513,time022
3516513,time001
4094720,time024
4094720,time001
3214525,time022
3214525,time001
2425344,time020
2425344,time001
1667741,time024
1667741,time001
2500398,time021
2500398,time001
1469049,time024
1469049,time001
5796207,time020
5796207,time001
5991806,time017
5991806,time001
1787530,time023
1787530,time001
1390525,time034
1390525,time001
4095750,time019
4095750,time001
2296772,time022
2296772,time001
1785651,time024
1785651,time001
2683089,time019
2683089,time001
5896082,time024
5896082,time001
1688411,time027
1688411,time001
5775340,time026
5775340,time001
5633843,time017
5633843,time001
3105917,time029
3105917,time001
2793149,time020
2793149,time001
5905978,time023
5905978,time001
1032612,time020
1032612,time001
3332385,time022
3332385,time001
1611085,time023
1611085,time001
4800267,time025
4800267,time001
5382925,time026
5382925,time001
1470899,time022
1470899,time001
5159560,time022
5159560,time001
1194151,time023
1194151,time001
5342133,time022
5342133,time001
1643666,time019
1643666,time001
3408238,time026
3408238,time001
2844059,time024
2844059,time001
4204808,time021
4204808,time001
5512305,time020
5512305,time001
3316682,time018
3316682,time001
1806981,time025
1806981,time001
4970579,time021
4970579,time001
3549171,time021
3549171,time001
1707653,time021
1707653,time001
4371216,time023
4371216,time001
4738077,time021
4738077,time001
5127278,time001
5127278,time028
1956228,time021
1956228,time001
3499441,time018
3499441,time001
1991139,time022
1991139,time001
3710259,time022
3710259,time001
2258614,time021
2258614,time001
1698843,time023
1698843,time001
1206685,time022
1206685,time001
1632180,time025
1632180,time001
4528559,time022
4528559,time001
1439710,time023
1439710,time001
2408582,time023
2408582,time001
3737063,time020
3737063,time001
3957016,time025
3957016,time001
1522962,time025
1522962,time001
4522949,time023
4522949,time001
3174123,time022
3174123,time001
1711237,time021
1711237,time001
5790955,time022
5790955,time001
4745280,time019
4745280,time001
1809579,time022
1809579,time001
1300897,time020
1300897,time001
4593535,time023
4593535,time001
2556247,time029
2556247,time001
4401271,time024
4401271,time001
2499658,time019
2499658,time001
5956403,time021
5956403,time001
5787445,time001
5787445,time016
2023151,time023
2023151,time001
3852288,time026
3852288,time001
4504630,time022
4504630,time001
4006492,time019
4006492,time001
1636670,time023
1636670,time001
2326676,time023
2326676,time001
5700188,time018
5700188,time001
1308250,time019
1308250,time001
2660259,time026
2660259,time001
5058519,time023
5058519,time001
1544593,time024
1544593,time001
4541078,time017
4541078,time001
5474748,time024
5474748,time001
1296707,time023
1296707,time001
4936264,time018
4936264,time001
1606139,time001
1606139,time028
2862266,time023
2862266,time001
5668432,time023
5668432,time001
5878954,time020
5878954,time001
5177746,time025
5177746,time001
4545374,time022
4545374,time001
4577972,time026
4577972,time001
4263700,time021
4263700,time001
4502946,time027
4502946,time001
2605564,time021
2605564,time001
4019928,time015
4019928,time001
3396675,time020
3396675,time001
3672085,time023
3672085,time001
5056650,time020
5056650,time001
4381413,time024
4381413,time001
2322484,time024
2322484,time001
3943425,time022
3943425,time001
1334756,time022
1334756,time001
2832484,time023
2832484,time001
2400859,time024
2400859,time001
4382261,time001
4382261,time016
5887852,time025
5887852,time001
3295486,time021
3295486,time001
5269548,time021
5269548,time001
5725752,time026
5725752,time001
3836323,time022
3836323,time001
2966026,time021
2966026,time001
3284775,time020
3284775,time001
3522105,time024
3522105,time001
5191819,time026
5191819,time001
1761507,time026
1761507,time001
1881896,time022
1881896,time001
5991029,time025
5991029,time001
5303952,time019
5303952,time001
4242047,time020
4242047,time001
3967561,time019
3967561,time001
4055488,time021
4055488,time001
1353120,time024
1353120,time001
2588638,time019
2588638,time001
4601843,time021
4601843,time001
5205624,time022
5205624,time001
1043507,time001
1043507,time016
3461991,time001
3589649,time021
3589649,time001
3501157,time021
3501157,time001
2621711,time022
2621711,time001
4167856,time026
4167856,time001
5664653,time020
5664653,time001
2447360,time023
2447360,time001
1534752,time024
1534752,time001
3061218,time020
3061218,time001
1024991,time020
1024991,time001
1187686,time018
1187686,time001
3952385,time023
3952385,time001
5237211,time024
5237211,time001
3713346,time017
3713346,time001
5146613,time022
5146613,time001
4713037,time019
4713037,time001
4448404,time025
4448404,time001
3424759,time022
3424759,time001
3157333,time021
3157333,time001
2698976,time020
2698976,time001
3883033,time020
3883033,time001
3846784,time018
3846784,time001
1623881,time022
1623881,time001
3082461,time018
3082461,time001
3649967,time025
3649967,time001
2203447,time001
2203447,time028
2825940,time024
2825940,time001
2853755,time023
2853755,time001
5022889,time024
5022889,time001
1769786,time019
1769786,time001
5488565,time019
5488565,time001
3289857,time025
3289857,time001
6005296,time023
6005296,time001
1713230,time020
1713230,time001
4484204,time001
5388148,time023
5388148,time001
3596168,time019
3596168,time001
4209147,time024
4209147,time001
1924472,time026
1924472,time001
3195635,time022
3195635,time001
4965415,time019
4965415,time001
3123084,time022
3123084,time001
1834123,time019
1834123,time001
2579802,time022
2579802,time001
3959948,time026
3959948,time001
2944337,time023
2944337,time001
5646975,time020
5646975,time001
3487624,time022
3487624,time001
5125322,time018
5125322,time001
5966335,time021
5966335,time001
5357718,time019
5357718,time001
1755819,time025
1755819,time001
3790962,time024
3790962,time001
5269271,time026
5269271,time001
4903958,time024
4903958,time001
1191444,time030
1191444,time001
1300118,time021
1300118,time001
5120001,time022
5120001,time001
3717463,time029
3717463,time001
5702877,time020
