case_id,trans
3401524,"[-0.26725413343201637, 0.3009912550753676, 3.7580078107868693, 70.06226666212504, -0.4875019467996877, 0.7771996437747761, -1.6333709027989636, 73.48560140644742, -0.15185643432511656, -0.10095545614315611, -0.045732001829486425, 31.825104461248984, 0.0, 0.0, 0.0, 1.0]"
3421026,"[-0.29155945172155423, 0.29559548183892737, 3.7346983685844846, 60.69132564069777, -0.5984102069728402, 0.6856025987560057, -1.7018496560563787, 88.67311006576276, -0.13633527071146265, -0.12153809699816098, -0.017254923243528657, 30.63669922283017, 0.0, 0.0, 0.0, 1.0]"
3423244,"[-0.2970752270611704, 0.6103921635281473, 3.0144144085178244, 41.83482914704357, -0.392193402595482, 0.623135366933967, -2.7779217460103607, 80.7995337012909, -0.15905047840006914, -0.0893370436428403, 0.04070527418247611, 31.01832769279465, 0.0, 0.0, 0.0, 1.0]"
3447135,"[-0.473065344172955, 0.5447174573979836, 2.8427044148215135, 41.92678661993467, -0.48781426354757784, 0.4925440242693731, -2.9587460570438315, 91.78175874350462, -0.1340327263009401, -0.1239999465275426, 0.024536577720587337, 29.801181155198396, 0.0, 0.0, 0.0, 1.0]"
3457197,"[-0.21238530142211012, 0.7611606591186033, 1.9168563956922118, 19.860431539614446, -0.13156349250679739, 0.44804123730540946, -3.2440504026280315, 71.8626707531418, -0.17579468497428916, -0.04971460726648891, 0.004436456931329769, 29.88132444766196, 0.0, 0.0, 0.0, 1.0]"
3458807,"[-0.32834639492583606, 0.5031259492205487, 3.281779744754719, 44.08820225288164, -0.39323181891111786, 0.6966901199944633, -2.4631292897635926, 63.290711102771056, -0.1568982693980031, -0.09342119690391984, -0.02318291784543846, 31.118935838875785, 0.0, 0.0, 0.0, 1.0]"
3459206,"[-0.24449033367205095, 0.6985046432656912, 2.760971360872649, 22.787965763392506, -0.2596775948151696, 0.6210923675622397, -3.035707939506536, 64.9500310849198, -0.17067726036350217, -0.06493565587029379, 0.022151191267212305, 29.246811915243775, 0.0, 0.0, 0.0, 1.0]"
3479923,"[-0.42727463187580333, 0.5564690574706007, 2.7315124221438567, 67.02926952155833, -0.3441337106564991, 0.572088017862229, -2.8714073239166, 76.0755437179223, -0.1504371072473409, -0.10314139565044876, -0.04246726776057873, 31.937618183764158, 0.0, 0.0, 0.0, 1.0]"
3483559,"[-0.15510426245418873, 0.3710345017442816, 3.677425555101924, 72.3307460974462, -0.3657098321880922, 0.817780496320166, -1.6505134607373737, 53.34803449201269, -0.16707425152818645, -0.07389086180199783, 0.006884078569216481, 30.0521438752004, 0.0, 0.0, 0.0, 1.0]"
3491194,"[-0.22414983123631238, 0.1806930395341453, 3.9314340519454865, 62.52567058470201, -0.3329279470472623, 0.9093445643268814, -1.0242740351991677, 35.25670595363533, -0.16733218276455727, -0.06846517249639533, -0.10775373688660621, 28.55950792618325, 0.0, 0.0, 0.0, 1.0]"
3520174,"[-0.4648229156880528, 0.44962896705998534, 3.117111513754616, 88.46550388050959, -0.2832044160167412, 0.7367867480826381, -2.5028577717904668, 59.84340713497907, -0.15308847085590072, -0.09153827654593703, -0.16220419301479028, 31.64297010903752, 0.0, 0.0, 0.0, 1.0]"
3524267,"[-0.3615298331475231, 0.6984922942043271, 2.308973310132297, 36.666514617549076, -0.20498029217573094, 0.5260096686677312, -3.2226536545293913, 68.31008718376441, -0.1649560250975719, -0.07798509994282207, -0.037695899357302665, 29.79709587228696, 0.0, 0.0, 0.0, 1.0]"
3533475,"[-0.37991993523407686, 0.6519969343082838, 2.433508063727715, 50.54133068822625, -0.24026269067516481, 0.5444210991274617, -3.090431477169675, 79.57419837395577, -0.16140743751916892, -0.08499988316335537, -0.040875779754761754, 33.24146836097485, 0.0, 0.0, 0.0, 1.0]"
3537223,"[-0.20702691951862562, 0.6450827106857383, 2.9177984889908513, 33.12755172019626, -0.1713874661749358, 0.6905614489833068, -2.777970170694647, 49.02806641416946, -0.17571547963573014, -0.0496270793394566, -0.025207957381477155, 30.6193583050419, 0.0, 0.0, 0.0, 1.0]"
3538515,"[-0.5400194299737543, 0.46036521319680057, 2.8925152858233734, 66.30965455665542, -0.41326439451014163, 0.584246010613594, -2.867429114896497, 84.5988050355551, -0.13395114308865785, -0.1221063168271511, -0.0939387259393188, 32.04477213640931, 0.0, 0.0, 0.0, 1.0]"
3548205,"[-0.42479816023050826, 0.4950128534066189, 3.111639891801554, 77.02521880389362, -0.48909664877368886, 0.5790580900134437, -2.677802994065011, 97.48835502531769, -0.13917401509092356, -0.11834937260277688, -0.0029052627024183366, 33.63314000202794, 0.0, 0.0, 0.0, 1.0]"
3549700,"[-0.49676263172214513, 0.3243504471286998, 3.304733364461322, 72.96080031473093, -0.6412028732781816, 0.4879204203754271, -2.4314545860106365, 116.37612499084497, -0.10685325953226985, -0.14805185446790112, -0.025804645086515598, 31.494109203609952, 0.0, 0.0, 0.0, 1.0]"
3560196,"[-0.22868146233914216, 0.4664138848214458, 3.507929551315069, 62.01770499986323, -0.5070858963857542, 0.6922028722210936, -2.1081997743097913, 75.68617502408114, -0.15181815674347082, -0.10061575295238959, 0.05866345336242818, 32.69997640530596, 0.0, 0.0, 0.0, 1.0]"
3571257,"[-0.1658965605638601, 0.3766937917932012, 3.7413793809150016, 35.362533945259585, -0.37519838262743094, 0.8305532835202857, -1.68969010165934, 49.4732287267436, -0.16661142067192936, -0.07494458661915099, 0.0026617265915380847, 28.194667605571745, 0.0, 0.0, 0.0, 1.0]"
3574488,"[-0.2583949078435971, 0.30922218503223237, 3.7571878227943603, 65.85875341586429, -0.4614245090293293, 0.7928223689299833, -1.6344935258630775, 71.44213736300979, -0.15505394863226138, -0.09594639482490146, -0.046633926034898486, 33.27951280116508, 0.0, 0.0, 0.0, 1.0]"
3586137,"[-0.18502439663458448, 0.2290474560159271, 3.923272614353575, 80.85986131472795, -0.14420419623225442, 0.9556051830418806, -1.0548519813858823, 20.375241344961765, -0.17759451285832503, -0.03386269765728278, -0.10783550108953961, 24.094732428224408, 0.0, 0.0, 0.0, 1.0]"
3602385,"[-0.1262075700081427, 0.2918797690563019, 3.892165761640782, 80.9034430321624, -0.31356407241860157, 0.8949942763368167, -1.3024933969066959, 33.91384761497919, -0.1719395019675115, -0.06162757549077868, -0.01607403280932817, 26.73891070063695, 0.0, 0.0, 0.0, 1.0]"
3602774,"[-0.20211154252386687, 0.2820392100068709, 3.8502132660133697, 83.60269836467224, -0.41123922860468437, 0.8446791678307263, -1.4066107360295226, 62.31020061979797, -0.16238389401401324, -0.08311415819446276, -0.04105036679140797, 32.54271731774003, 0.0, 0.0, 0.0, 1.0]"
3620198,"[-0.24789567999107126, 0.33901512293286223, 3.7256623765137897, 60.81642674575977, -0.49786484488322513, 0.7590272512792349, -1.722294209083831, 79.91387306153983, -0.15183019444645549, -0.10154574663832293, -0.014531900643140529, 31.006120121137805, 0.0, 0.0, 0.0, 1.0]"
3647122,"[-0.2259152723057574, 0.33364321565190064, 3.757256860935264, 59.15756972164508, -0.519227766860957, 0.7536947761895195, -1.6541038161388426, 81.87055916580498, -0.1505815530318274, -0.10344747111493768, 0.0022242458947223406, 33.481594677520185, 0.0, 0.0, 0.0, 1.0]"
3655502,"[-0.22158587257482962, 0.29522823338608556, 3.815333720972355, 55.68353876719557, -0.5643646411858367, 0.7384047135677589, -1.5153428887045726, 87.91381277232864, -0.145282571037646, -0.11076620353159936, 0.0022472424251907103, 33.788430527553416, 0.0, 0.0, 0.0, 1.0]"
3669204,"[-0.3725269977316676, 0.5279092832665453, 2.7538643956335207, 74.39310931937896, -0.36992400866606734, 0.5597755640183257, -2.651829567331643, 83.74274676831597, -0.15090270226476182, -0.10294207057339712, -0.011451771463296146, 32.429064713051446, 0.0, 0.0, 0.0, 1.0]"
3677878,"[-0.296067305795013, 0.565875748795463, 3.1589963514142445, 39.38828399660888, -0.32580413629651384, 0.6974743921617539, -2.6202426789713575, 57.649566889676024, -0.16403652152773676, -0.08032526541892, -0.01660102625419143, 27.643918107976862, 0.0, 0.0, 0.0, 1.0]"
3692901,"[-0.3124256723863891, 0.23700954667038504, 3.7764329468883666, 88.46804717920182, -0.12846333418550704, 0.9489380660915191, -1.182812546629327, 15.440296652387701, -0.17195291004359298, -0.03803468873163181, -0.1995191825644569, 25.202646059832556, 0.0, 0.0, 0.0, 1.0]"
3701407,"[-0.2761171898508892, 0.40435332834145216, 3.579492319482286, 75.36112325102235, -0.2546767231829841, 0.8439864490648563, -1.9378701454347513, 32.36237698404314, -0.16931340516217236, -0.0643806711010507, -0.09754482670853938, 29.719485663081386, 0.0, 0.0, 0.0, 1.0]"
3706044,"[-0.19148600125837506, 0.6891416929940014, 2.6711143798942616, 32.71782018639966, -0.21316090336208274, 0.6154817995402357, -2.933701217743379, 60.60657526072961, -0.17448614267324267, -0.05384104098837803, 0.02329723897458192, 30.611308784185177, 0.0, 0.0, 0.0, 1.0]"
3706339,"[-0.261158681399672, 0.6193890430586318, 3.0394293708798887, 33.72366878848643, -0.4453970060414117, 0.603144577118666, -2.7164255407673106, 86.72968803624022, -0.1564573337705485, -0.09181516593100923, 0.08876818717462193, 32.298282706531374, 0.0, 0.0, 0.0, 1.0]"
3707303,"[-0.3263799623759541, 0.5503849446860365, 3.154788557117231, 46.50699107255256, -0.2794445431282247, 0.7204723434436259, -2.6055660109164855, 54.296349068894884, -0.16496891990547838, -0.07707710857336791, -0.06100925020020249, 26.788597028616078, 0.0, 0.0, 0.0, 1.0]"
3707367,"[-0.17228362071892775, 0.3550428754458282, 3.7720711186431877, 59.15284916985448, -0.12791359430511204, 0.9168238834729793, -1.5528105073734757, 21.913945987635728, -0.17843684038814256, -0.03337750010093466, -0.0844041959067115, 24.21191200090132, 0.0, 0.0, 0.0, 1.0]"
3733719,"[-0.36907326551257535, 0.5208315945246335, 3.160037719947684, 45.52321812507131, -0.5468834074155987, 0.547959981350672, -2.5985322640511828, 93.91722197764426, -0.13728734313699842, -0.1195866412331355, 0.06194758306202148, 29.003446475071627, 0.0, 0.0, 0.0, 1.0]"
3739707,"[-0.1546513134969122, 0.3005658231644787, 3.863624608863095, 80.38774645946663, -0.527202860284119, 0.7805289513091475, -1.3789763125867527, 81.87861256467582, -0.15264816349861507, -0.10013719388530977, 0.028311996905432273, 33.31708895333241, 0.0, 0.0, 0.0, 1.0]"
3739783,"[-0.33603238530700863, 0.5338371294783042, 3.1854838331339232, 40.937461032507294, -0.3332120467081712, 0.7031943855984337, -2.578443515742146, 59.4551095690625, -0.16094062561048797, -0.08579455051817649, -0.04381133743614057, 27.74342523452107, 0.0, 0.0, 0.0, 1.0]"
3742744,"[-0.3418838464381809, 0.27984870790065275, 3.6828585970238503, 62.13221111229235, -0.6256079435175121, 0.6445667355625697, -1.8042084822612001, 96.22588479963825, -0.12811020225300918, -0.1299838140552734, -0.03396853071286592, 31.22769783329349, 0.0, 0.0, 0.0, 1.0]"
3752550,"[-0.28330623082975664, 0.46162775395081296, 3.450955008723921, 38.99104965399952, -0.4622212556194088, 0.7022796235485286, -2.222744395884745, 72.1329476178259, -0.15351472021585885, -0.0990089773608698, 0.01081047519287874, 30.503527006550826, 0.0, 0.0, 0.0, 1.0]"
3758998,"[-0.044038697081062214, 0.15382738926273412, 4.052370528339044, 75.66039931188813, -0.2776780693991964, 0.9472558336628358, -0.6568584897475489, 37.03665723790762, -0.17532327125373018, -0.05136335483302529, 0.0007489348156860904, 29.523193497384952, 0.0, 0.0, 0.0, 1.0]"
3773149,"[-0.06605672168649807, 0.4343707505473748, 3.6877935335128824, 44.4109694206574, -0.3380523690809615, 0.8372914734874464, -1.7641336900308158, 54.81495453655573, -0.17151266596807876, -0.06066510259635203, 0.06864850754435509, 34.38262460995426, 0.0, 0.0, 0.0, 1.0]"
3783337,"[-0.4174657269075421, 0.3847301051375112, 3.379569625268244, 51.46062312136159, -0.5145362828326498, 0.6466376876217592, -2.3117849591689574, 74.88932322383229, -0.13683333595306243, -0.12033342193590658, -0.05399360558817021, 28.014606016808077, 0.0, 0.0, 0.0, 1.0]"
3785270,"[-0.07295747074880284, 0.22499034585782918, 3.7974231497563715, 69.91358874086484, -0.24913257918623052, 0.8908817627713747, -0.9702300989045024, 38.547346170251686, -0.17580986671659177, -0.04964025316445982, -0.007358591900916717, 30.345723123515498, 0.0, 0.0, 0.0, 1.0]"
3791863,"[-0.35127196353790346, 0.6714086542503607, 2.4170302972184405, 41.1652802424485, -0.27592943066782455, 0.520108501447183, -3.1107345081392173, 80.4490162269721, -0.1616919512714345, -0.08504076370979245, 0.002086613877906807, 32.090217189075084, 0.0, 0.0, 0.0, 1.0]"
3792376,"[-0.12102102884212963, 0.19397869812547058, 3.9965239957096035, 68.78531332813084, -0.37177511436694305, 0.9004821093251238, -0.9263270308466375, 56.355539188634836, -0.168150092838538, -0.07111029409293139, -0.02764561759091282, 34.39440484383292, 0.0, 0.0, 0.0, 1.0]"
3793009,"[-0.05115045032934945, 0.6501762630945391, 2.7130196294169484, 17.183642400109647, -0.18013417406872312, 0.6651487301758323, -2.565173940465496, 58.891493145648134, -0.18519342763990077, -0.03306225879494278, 0.06983040757579556, 32.47811407012402, 0.0, 0.0, 0.0, 1.0]"
3797192,"[-0.42021673641378965, 0.42521433079319276, 3.29090203285037, 69.33165271516896, -0.4288122487088654, 0.6854980498870447, -2.415529509640681, 75.98163814310759, -0.14610108289177295, -0.10797180571372887, -0.07929047997816503, 31.014016405477523, 0.0, 0.0, 0.0, 1.0]"
3799906,"[-0.450859206229475, 0.6243096261388952, 2.0838252455657535, 55.638579978190194, -0.029206295731279815, 0.568772645617342, -2.9783321092125625, 48.61923589793562, -0.15927228634491297, -0.0734296249666363, -0.2100076292116519, 31.65792292988984, 0.0, 0.0, 0.0, 1.0]"
3820247,"[-0.3485011436382321, 0.4141274406662077, 3.3633026466981017, 78.58739606508352, -0.341675744661337, 0.7548391009340278, -2.1630765665775806, 64.32422706492278, -0.1585268468412888, -0.08783575788327692, -0.09456371305547172, 30.605875432252205, 0.0, 0.0, 0.0, 1.0]"
3849579,"[-0.40510704262605873, 0.3812476773979989, 3.4114178860529454, 70.09995406493665, -0.5690303298489345, 0.6062709134987119, -2.28069428743758, 97.81803542161187, -0.13073580355172398, -0.12750374636281625, -0.02149734668576777, 33.18020720450173, 0.0, 0.0, 0.0, 1.0]"
3850080,"[-0.21395149571066113, 0.47362876517655805, 3.494681372268975, 53.9336489515121, -0.4073422695641634, 0.7482079135689821, -2.1292616788095216, 60.130403379119315, -0.16209052941129734, -0.08406391562711134, 0.02476644793035965, 29.510986684879466, 0.0, 0.0, 0.0, 1.0]"
3858015,"[-0.16841688294809412, -0.039794034193545554, 4.043323952327327, 116.19528056669415, -0.32912360698155513, 0.9441127194803667, -0.0744428348403655, 41.24278035952989, -0.16974794170702068, -0.05977909340396287, -0.12907625807749407, 34.46951542632944, 0.0, 0.0, 0.0, 1.0]"
3863038,"[-0.3945368257350154, 0.4142761168166421, 3.367106589691515, 67.4481187527073, -0.22757249673801705, 0.8207390413775205, -2.1512447308460976, 35.93267962354274, -0.16264248741567155, -0.07187096212478951, -0.17215044442424465, 27.568432583904748, 0.0, 0.0, 0.0, 1.0]"
3888437,"[-0.05761702038602096, 0.11963082506610566, 4.068911891298861, 69.89808592755158, -0.27768554604751056, 0.9516967928392389, -0.5378377551274395, 33.30195951099843, -0.17519145294814978, -0.05166085104941903, -0.01621063478326674, 26.592453798029617, 0.0, 0.0, 0.0, 1.0]"
3892151,"[-0.14022132299743303, 0.19230884170435067, 3.954182273153401, 89.43237556359331, -0.007624734788383969, 0.9727216912732339, -0.8018410203672507, 4.4667911229971935, -0.18085314053598067, -0.006445889267896315, -0.10280166949853865, 26.622551517192306, 0.0, 0.0, 0.0, 1.0]"
3908852,"[-0.2859573099454235, 0.4204908252613029, 3.5348578972430866, 66.39305778001774, -0.24570832018655528, 0.8363594748877324, -2.0117057332976125, 42.9342022799778, -0.16921053633889593, -0.06425220826713043, -0.10188375844308746, 30.726957351186513, 0.0, 0.0, 0.0, 1.0]"
3912585,"[-0.22422257893376063, 0.6113491840702957, 2.907120928868322, 30.0823612955965, -0.22922622927381897, 0.6701007051908651, -2.672879691214308, 57.31896035294342, -0.17224521912513432, -0.06086111285147825, -0.008196531703899218, 29.547030917756516, 0.0, 0.0, 0.0, 1.0]"
3916719,"[-0.4591079904213363, 0.6485328525070727, 2.492490167772124, 44.68782811677923, -0.3169137456528559, 0.5189029985356072, -3.259241430898057, 75.70394283546777, -0.1516220259366546, -0.10174254616827669, -0.024527649859828162, 28.266879834982102, 0.0, 0.0, 0.0, 1.0]"
3924765,"[-0.31502963814466617, 0.32314402226516215, 3.6634366321556318, 76.24109929538996, -0.49556980218149926, 0.745885430961071, -1.8270283476901061, 77.34792875425785, -0.14787549280554987, -0.10640674325994066, -0.056126705991914876, 32.93843973748863, 0.0, 0.0, 0.0, 1.0]"
3925694,"[-0.26895379400954805, 0.6922409169961051, 2.4633615009415983, 29.23511787374987, -0.15155037597404247, 0.5831380891195878, -3.0405996494294274, 58.58340133172449, -0.17287884454758612, -0.05814708792817941, -0.0427228658224168, 29.287208689950745, 0.0, 0.0, 0.0, 1.0]"
3934216,"[-0.32055159850697595, 0.48110891040592474, 3.349705690481669, 56.13424272342329, -0.45376579945001677, 0.6781433143121629, -2.3733187238067517, 79.6690233753836, -0.15190327773986156, -0.10149801275051241, 0.0006981344499664793, 31.216738036124525, 0.0, 0.0, 0.0, 1.0]"
3936027,"[-0.19882072244616875, 0.47371012492209846, 3.5220884115451603, 50.01654013233612, -0.3762181719210057, 0.7714568417913283, -2.106580564118255, 58.17975904529574, -0.16532696210602668, -0.07760724055704833, 0.01862756537920301, 30.18179054542768, 0.0, 0.0, 0.0, 1.0]"
3936214,"[-0.3057623829156513, 0.5738492861068978, 3.118936927812237, 37.31480715797225, -0.41181114173084576, 0.6397461633224331, -2.6641118949392975, 74.77331756416137, -0.1568305754988611, -0.09340955241868086, 0.03053040976657063, 28.54604613418705, 0.0, 0.0, 0.0, 1.0]"
3941324,"[-0.4755247459176518, 0.5395181701782445, 2.8524828431354443, 49.99547997390185, -0.5182887596389146, 0.4663898020680956, -2.942810623014884, 102.40032166118732, -0.12985980407920183, -0.12806728065933096, 0.04338472766116429, 30.442495971294804, 0.0, 0.0, 0.0, 1.0]"
3942485,"[-0.401543485589799, 0.40004655921716864, 3.3821131962910327, 68.46989353489342, -0.48600056222677673, 0.669371660904751, -2.306796809965585, 82.48360131369427, -0.14181517548442849, -0.11436953349403972, -0.05576922560568075, 31.77080175897189, 0.0, 0.0, 0.0, 1.0]"
3945875,"[-0.3673757837517917, 0.7323651324232285, 2.3535596724583887, 21.5965063014049, -0.13765024674590084, 0.5668049479202759, -3.3345870783144558, 54.9329696530839, -0.16804587568945017, -0.06893420302442596, -0.08056512040955113, 26.113961740628607, 0.0, 0.0, 0.0, 1.0]"
3946009,"[-0.2804677478574238, 0.37045594265553683, 3.6351872060629975, 57.36405627598806, -0.5600905605943606, 0.6860220565349608, -1.9065059959224693, 84.5118984014594, -0.14241055141293496, -0.11440334039487826, 0.011311361565429922, 31.36559012499695, 0.0, 0.0, 0.0, 1.0]"
3954918,"[-0.5676426994535849, 0.4096348940701298, 2.9316894742358084, 65.46956366390827, -0.5413330804029978, 0.4678231279480095, -2.868107137934697, 108.90863229576664, -0.11331933550070941, -0.14307743545242185, -0.03285560241351449, 33.375048686325684, 0.0, 0.0, 0.0, 1.0]"
3970139,"[-0.48599930357160254, 0.49168856283265244, 2.9661687788940787, 67.15142874543169, -0.5147158598343464, 0.5071081228209405, -2.8380080515047266, 94.96120943821552, -0.12903721501442103, -0.1293229029009808, 0.004969279498477257, 30.401408415289904, 0.0, 0.0, 0.0, 1.0]"
3981207,"[-0.2703190372855134, 0.36149280003397544, 3.663244475686619, 70.26744739985232, -0.5778563831243549, 0.6804086138957314, -1.8502227351284868, 94.30607157100201, -0.1406860776426401, -0.11646073601780055, 0.01872263613416146, 32.72913832218215, 0.0, 0.0, 0.0, 1.0]"
3986095,"[-0.36688312064847983, 0.5515675459127116, 3.0753055287398188, 60.236791192866534, -0.39052735707997377, 0.6395534985190982, -2.718353279852842, 71.176553721807, -0.15425174045820553, -0.09782907396410727, -0.014429373668397047, 29.208670137791533, 0.0, 0.0, 0.0, 1.0]"
3995615,"[-0.1542497374561363, 0.4239391144441139, 3.651700752340042, 53.11037993897889, -0.23572285926522724, 0.8583323723428101, -1.8471759718119893, 37.57886131953589, -0.17525358569058347, -0.05125531183292038, -0.024477374177622014, 26.242904098556576, 0.0, 0.0, 0.0, 1.0]"
4022668,"[-0.4378679951041977, 0.48511601673686533, 3.1073723112712575, 65.0572296745365, -0.4180923675845612, 0.6354700622992965, -2.664870705058726, 77.71611359108006, -0.14540635579230687, -0.10974321622931192, -0.056571530985511445, 28.949825866974997, 0.0, 0.0, 0.0, 1.0]"
4026578,"[-0.2039471329589096, 0.3944251151921553, 3.6783581192810617, 42.34878313351237, -0.620600935047556, 0.655758347142614, -1.764955660939717, 101.70779129850058, -0.1383235521407068, -0.11760758527311524, 0.08328040949233399, 33.227624486106144, 0.0, 0.0, 0.0, 1.0]"
4030848,"[-0.2889753585447692, 0.4647622936333747, 3.435909584113686, 45.36278637429991, -0.4227851346846082, 0.7224212554982227, -2.2461464131507602, 66.94566649527498, -0.15691833748886, -0.09353124559337032, -0.009200514313385616, 29.968086615629307, 0.0, 0.0, 0.0, 1.0]"
4030984,"[-0.09726208497146085, 0.23295409766089958, 3.9723006812377846, 69.60476938841992, -0.23645192443035523, 0.9389762963176572, -1.0256084245531025, 28.92857691647012, -0.17662014474214535, -0.04623803957956321, -0.027183264264576252, 30.27035272817356, 0.0, 0.0, 0.0, 1.0]"
4032960,"[-0.16425339964129043, 0.19986724869257338, 3.9655096424915404, 92.79608304642821, -0.36472964567121274, 0.8975526140825698, -1.01700872320038, 56.47592729229466, -0.1674395837427393, -0.07179886652990229, -0.05589641806730007, 33.272366439139255, 0.0, 0.0, 0.0, 1.0]"
4035593,"[-0.2105075679248637, 0.27295660977371516, 3.85366218604757, 70.48252708700801, -0.47670733233041007, 0.8096647990729898, -1.4053739947376767, 67.00370773661618, -0.1559251428111597, -0.09491873450693915, -0.03024011280003612, 31.871650399678398, 0.0, 0.0, 0.0, 1.0]"
4045811,"[-0.21919285846090686, 0.5481207663920288, 3.2737090473294734, 48.01833863990092, -0.2163486828788074, 0.7691865938398769, -2.4145814823638316, 44.81463630616207, -0.1736676660972517, -0.055945146889543676, -0.03810587492397853, 32.83971449487054, 0.0, 0.0, 0.0, 1.0]"
4052923,"[-0.3259941959273259, 0.7845699170482381, 1.8526999192903406, 14.905571089406422, -0.32960398078241876, 0.3438377669782022, -3.431345664316003, 97.76921274574758, -0.16008135619773423, -0.08315063046333458, 0.1187272379610317, 29.596873379000705, 0.0, 0.0, 0.0, 1.0]"
4066453,"[-0.41831784960615936, 0.28355775650641213, 3.5424523230416662, 68.64970867580823, -0.5772127444009942, 0.650533192473065, -2.02632062814184, 83.83923341263164, -0.12812393422253637, -0.1287172774940399, -0.08134237150763039, 31.231355170385566, 0.0, 0.0, 0.0, 1.0]"
4074788,"[-0.4325617791785473, 0.5203928303024403, 3.022548828436437, 53.88059872400078, -0.505866206552222, 0.5358823558550565, -2.775016557827712, 89.45526695012984, -0.1363464554535045, -0.12146241841263564, 0.02358519127726117, 29.321600747263734, 0.0, 0.0, 0.0, 1.0]"
4092006,"[-0.5602208998821533, 0.5452752797869923, 2.559878670971031, 63.588313284435884, -0.4878763250934362, 0.39115590825397933, -3.2036145367888533, 109.42893273238744, -0.12229870264220978, -0.13544781415740426, 0.03516989315264999, 31.667621100716424, 0.0, 0.0, 0.0, 1.0]"
4099880,"[-0.3126753947211141, 0.4343579495749019, 3.4678351889933126, 46.238834596368136, -0.5454662154968456, 0.6459532886934166, -2.1924216965664565, 88.90544012301488, -0.14206611764348615, -0.11468618483816531, 0.026215415558981655, 33.11225833005619, 0.0, 0.0, 0.0, 1.0]"
4111327,"[-0.30401285717783566, 0.4102475586112522, 3.5297459402566225, 66.10705215590397, -0.3440838148896473, 0.7943200548143676, -2.0553473178213553, 53.951207883239135, -0.1622964582020518, -0.0818560711448897, -0.07524298044696495, 29.10715423547185, 0.0, 0.0, 0.0, 1.0]"
4117699,"[-0.45191075030505173, 0.6343520961895802, 2.574802331009972, 36.84386027971462, -0.44394044621283335, 0.449912196151376, -3.1812371014006606, 92.8253228611446, -0.1413586983566997, -0.11484597133651332, 0.058720795878214896, 29.805644518201053, 0.0, 0.0, 0.0, 1.0]"
4118615,"[-0.18072642883175855, 0.34074365148115743, 3.6844469070838115, 61.47688417290381, -0.4251057209413584, 0.7904327347290646, -1.583397804563032, 66.36461904162309, -0.1609763004847668, -0.08638845625221801, 0.001571886247801351, 33.10620777927618, 0.0, 0.0, 0.0, 1.0]"
4123882,"[-0.29962336384403604, 0.6949677343493365, 2.422001106730486, 33.82068898885102, -0.2430356998395515, 0.5376522174746905, -3.1067055496752207, 72.3645687647782, -0.1672768928998631, -0.07343376470967325, 0.006360173664158955, 32.580899361791964, 0.0, 0.0, 0.0, 1.0]"
4134404,"[-0.057671416852344004, 0.16543064402250326, 4.04177001152878, 75.32578654651955, -0.4193444091602878, 0.8909436017634252, -0.7154195428752657, 67.58418862611921, -0.16551804035330556, -0.0772622337860757, 0.013492828629898423, 36.34956475364491, 0.0, 0.0, 0.0, 1.0]"
4138809,"[-0.3272017292699624, 0.6391909782226921, 2.7493782757701233, 33.54608917254059, -0.23041201013635337, 0.6317427735196312, -2.9373804640576946, 57.916975651582085, -0.1668306652335496, -0.07360161610222353, -0.04622980889518416, 28.255135605273463, 0.0, 0.0, 0.0, 1.0]"
4139768,"[-0.18707545717608373, 0.5415581505885904, 2.9672004093724738, 38.74393807915344, -0.1360398905993474, 0.7128040282281416, -2.3371042347918913, 42.403019832944565, -0.1768538299725895, -0.043988246376736775, -0.052611200987657085, 26.01086549167403, 0.0, 0.0, 0.0, 1.0]"
4144798,"[-0.13528827440665223, 0.6023606575460689, 3.2295108383570064, 28.59643148817858, -0.1719259102225838, 0.767658966463761, -2.534451197032432, 38.6970866870287, -0.17826673532096962, -0.039968026348373445, -0.00022038941007778188, 25.17630882839372, 0.0, 0.0, 0.0, 1.0]"
4153203,"[-0.06995972112564497, 0.11475537710693073, 4.068017063032232, 72.75400747053618, -0.2974779523869055, 0.9457639841110679, -0.535848556151816, 32.09118367710373, -0.17395268129157973, -0.055522141636626804, -0.02402114247894929, 29.063721578843793, 0.0, 0.0, 0.0, 1.0]"
4156542,"[-0.19819106332513914, 0.22385612129970006, 3.7962791649895644, 84.98585453062041, -0.32094752628791945, 0.8734902999093672, -1.150447506856325, 50.41042139596392, -0.16837018095394668, -0.06814883773550325, -0.08041490218400422, 34.733207105166784, 0.0, 0.0, 0.0, 1.0]"
4158963,"[-0.1710551130897556, 0.2869616143615214, 3.86939972675519, 66.38340020607464, -0.10710350612427263, 0.9455607985552827, -1.2616162965037894, 20.12389923787258, -0.17893301376569723, -0.02804657745530516, -0.09825631073168498, 30.06096317981067, 0.0, 0.0, 0.0, 1.0]"
4161672,"[-0.41195234205801146, 0.7053191836711766, 1.8760758118162388, 42.01431538966979, -0.17717572266461235, 0.42461758684860246, -3.3460563473530005, 80.32185239646896, -0.1603580928884958, -0.08690926914689005, -0.04277011935735525, 32.945803447217074, 0.0, 0.0, 0.0, 1.0]"
4171987,"[-0.22834364484829556, 0.2528092466663392, 3.8597041724409595, 58.43420717474544, -0.55073657624036, 0.7627956924419796, -1.3911449013079071, 77.22833287525401, -0.14667228004915936, -0.1087334272126037, -0.02621118730189249, 30.293318144267175, 0.0, 0.0, 0.0, 1.0]"
